id;accuracy;altitude;bearing;deviceId;latitude;longitude;speed;timestamp;createdAt;updatedAt
880;3;54;107.30000305175781;356318067855771;18.50333017;-33.82740229;11.05;1509200957771;2017-10-28 14:46:42.188+00;2017-10-28 14:46:42.188+00
881;3;54;107.0999984741211;356318067855771;18.50345414;-33.82743521;11.94;1509200958771;2017-10-28 14:46:42.375+00;2017-10-28 14:46:42.375+00
882;3;53;107.80000305175781;356318067855771;18.50358374;-33.82746692;12.82;1509200959772;2017-10-28 14:46:42.566+00;2017-10-28 14:46:42.566+00
883;3;53;107.4000015258789;356318067855771;18.50372532;-33.82750065;13.27;1509200960770;2017-10-28 14:46:42.755+00;2017-10-28 14:46:42.755+00
884;3;53;108.9000015258789;356318067855771;18.50385645;-33.82754268;12.92;1509200961771;2017-10-28 14:46:42.943+00;2017-10-28 14:46:42.943+00
885;3;53;107.9000015258789;356318067855771;18.50399348;-33.82757876;13.18;1509200962770;2017-10-28 14:46:43.132+00;2017-10-28 14:46:43.132+00
886;3;53;107.30000305175781;356318067855771;18.50413614;-33.82761576;13.77;1509200963772;2017-10-28 14:46:43.321+00;2017-10-28 14:46:43.321+00
887;3;53;107.30000305175781;356318067855771;18.50427875;-33.82765415;14.18;1509200964770;2017-10-28 14:46:43.509+00;2017-10-28 14:46:43.509+00
888;3;54;107.9000015258789;356318067855771;18.50441997;-33.82769346;13.79;1509200965770;2017-10-28 14:46:43.696+00;2017-10-28 14:46:43.696+00
889;3;54;108.19999694824219;356318067855771;18.50455632;-33.82773298;13.21;1509200966771;2017-10-28 14:46:43.884+00;2017-10-28 14:46:43.884+00
890;3;54;108.5;356318067855771;18.50468071;-33.82776825;12.63;1509200967770;2017-10-28 14:46:44.073+00;2017-10-28 14:46:44.073+00
891;3;54;107.0999984741211;356318067855771;18.50480713;-33.82779829;12.06;1509200968774;2017-10-28 14:46:44.26+00;2017-10-28 14:46:44.26+00
892;3;55;100.5999984741211;356318067855771;18.50492985;-33.82781656;11.4;1509200969772;2017-10-28 14:46:44.47+00;2017-10-28 14:46:44.47+00
893;3;55;90.0999984741211;356318067855771;18.50505024;-33.82781579;10.99;1509200970772;2017-10-28 14:46:44.673+00;2017-10-28 14:46:44.673+00
894;3;55;75.9000015258789;356318067855771;18.50516731;-33.82778651;11.07;1509200971772;2017-10-28 14:46:44.861+00;2017-10-28 14:46:44.861+00
895;3;54;64.5;356318067855771;18.50528107;-33.82773522;11.49;1509200972772;2017-10-28 14:46:45.05+00;2017-10-28 14:46:45.05+00
896;3;54;62.5;356318067855771;18.50539588;-33.82768704;11.9;1509200973771;2017-10-28 14:46:45.241+00;2017-10-28 14:46:45.241+00
897;3;54;62.900001525878906;356318067855771;18.5055143;-33.8276364;12.1;1509200974771;2017-10-28 14:46:45.43+00;2017-10-28 14:46:45.43+00
898;3;54;64.0999984741211;356318067855771;18.50562828;-33.82758907;11.72;1509200975772;2017-10-28 14:46:45.618+00;2017-10-28 14:46:45.618+00
899;3;54;68.69999694824219;356318067855771;18.50574335;-33.82755278;11.4;1509200976770;2017-10-28 14:46:45.806+00;2017-10-28 14:46:45.806+00
900;3;53;77.5;356318067855771;18.50586512;-33.82753625;11.24;1509200977770;2017-10-28 14:46:45.995+00;2017-10-28 14:46:45.995+00
901;3;53;86.19999694824219;356318067855771;18.50599261;-33.82753298;11.4;1509200978770;2017-10-28 14:46:46.186+00;2017-10-28 14:46:46.186+00
902;3;53;91.5999984741211;356318067855771;18.50612383;-33.82753615;11.63;1509200979772;2017-10-28 14:46:46.375+00;2017-10-28 14:46:46.375+00
903;3;53;92.80000305175781;356318067855771;18.50625106;-33.82753933;11.68;1509200980772;2017-10-28 14:46:46.566+00;2017-10-28 14:46:46.566+00
904;3;52;92.5999984741211;356318067855771;18.50637403;-33.82754296;11.5;1509200981771;2017-10-28 14:46:46.754+00;2017-10-28 14:46:46.754+00
905;3;52;92.4000015258789;356318067855771;18.50649886;-33.827546;11.29;1509200982772;2017-10-28 14:46:46.941+00;2017-10-28 14:46:46.941+00
906;3;52;92.5;356318067855771;18.50661429;-33.8275521;10.65;1509200983771;2017-10-28 14:46:47.132+00;2017-10-28 14:46:47.132+00
907;3;52;92.80000305175781;356318067855771;18.50670852;-33.82755742;8.96;1509200984771;2017-10-28 14:46:47.32+00;2017-10-28 14:46:47.32+00
908;3;52;93.5999984741211;356318067855771;18.50678722;-33.82756468;7.41;1509200985771;2017-10-28 14:46:47.508+00;2017-10-28 14:46:47.508+00
909;3;52;94.5999984741211;356318067855771;18.50684707;-33.82757024;5.93;1509200986772;2017-10-28 14:46:47.696+00;2017-10-28 14:46:47.696+00
910;3;53;98.69999694824219;356318067855771;18.50691699;-33.82757764;3.46;1509200988772;2017-10-28 14:46:47.884+00;2017-10-28 14:46:47.884+00
911;3;52;111.5;356318067855771;18.50701938;-33.82760358;5.82;1509200990772;2017-10-28 14:46:48.074+00;2017-10-28 14:46:48.074+00
912;3;52;115.5999984741211;356318067855771;18.50709938;-33.82763388;7.16;1509200991775;2017-10-28 14:46:48.264+00;2017-10-28 14:46:48.264+00
913;3;52;119.30000305175781;356318067855771;18.50717048;-33.82766751;7.66;1509200992778;2017-10-28 14:46:48.454+00;2017-10-28 14:46:48.454+00
914;3;52;121.69999694824219;356318067855771;18.5072428;-33.82770249;7.66;1509200993772;2017-10-28 14:46:48.645+00;2017-10-28 14:46:48.645+00
915;3;52;122.30000305175781;356318067855771;18.50732316;-33.82774314;8.56;1509200994772;2017-10-28 14:46:48.835+00;2017-10-28 14:46:48.835+00
916;3;52;122.4000015258789;356318067855771;18.50741356;-33.8277889;9.61;1509200995771;2017-10-28 14:46:49.03+00;2017-10-28 14:46:49.03+00
917;3;52;122.5999984741211;356318067855771;18.50751514;-33.8278455;10.66;1509200996773;2017-10-28 14:46:49.222+00;2017-10-28 14:46:49.222+00
918;3;51;122.80000305175781;356318067855771;18.50762186;-33.82790035;11.56;1509200997772;2017-10-28 14:46:49.412+00;2017-10-28 14:46:49.412+00
919;3;51;123.0999984741211;356318067855771;18.50772936;-33.82796062;11.84;1509200998771;2017-10-28 14:46:49.598+00;2017-10-28 14:46:49.598+00
920;3;51;124.80000305175781;356318067855771;18.50783182;-33.82801828;11.59;1509200999772;2017-10-28 14:46:49.786+00;2017-10-28 14:46:49.786+00
921;3;51;131.3000030517578;356318067855771;18.50792238;-33.8280871;11.41;1509201000774;2017-10-28 14:46:49.978+00;2017-10-28 14:46:49.978+00
922;3;51;140.5;356318067855771;18.50798905;-33.82816335;10.87;1509201001770;2017-10-28 14:46:50.168+00;2017-10-28 14:46:50.168+00
923;3;51;147.6999969482422;356318067855771;18.50804864;-33.82824942;10.85;1509201002773;2017-10-28 14:46:50.356+00;2017-10-28 14:46:50.356+00
924;3;51;151.1999969482422;356318067855771;18.50810475;-33.82833273;10.82;1509201003771;2017-10-28 14:46:50.546+00;2017-10-28 14:46:50.546+00
925;3;51;152.39999389648438;356318067855771;18.50815808;-33.82842198;10.91;1509201004773;2017-10-28 14:46:50.734+00;2017-10-28 14:46:50.734+00
926;3;50;152.8000030517578;356318067855771;18.50821503;-33.82851065;11.05;1509201005771;2017-10-28 14:46:50.922+00;2017-10-28 14:46:50.922+00
927;3;51;148.6999969482422;356318067855771;18.50828365;-33.82859515;11.18;1509201006774;2017-10-28 14:46:51.11+00;2017-10-28 14:46:51.11+00
928;3;50;142.6999969482422;356318067855771;18.50835727;-33.82867541;11.25;1509201007775;2017-10-28 14:46:51.298+00;2017-10-28 14:46:51.298+00
929;3;49;128.10000610351562;356318067855771;18.50844994;-33.82873406;10.71;1509201008781;2017-10-28 14:46:51.492+00;2017-10-28 14:46:51.492+00
930;3;49;114.9000015258789;356318067855771;18.5085444;-33.82876962;9.93;1509201009773;2017-10-28 14:46:51.68+00;2017-10-28 14:46:51.68+00
931;3;48;110.4000015258789;356318067855771;18.50864514;-33.82880112;9.91;1509201010770;2017-10-28 14:46:51.867+00;2017-10-28 14:46:51.867+00
932;3;47;107.9000015258789;356318067855771;18.50874979;-33.82882916;9.75;1509201011771;2017-10-28 14:46:52.057+00;2017-10-28 14:46:52.057+00
933;3;48;106.69999694824219;356318067855771;18.5088469;-33.82885023;9.05;1509201012770;2017-10-28 14:46:52.245+00;2017-10-28 14:46:52.245+00
934;3;47;102.80000305175781;356318067855771;18.50892846;-33.82886121;7.47;1509201013770;2017-10-28 14:46:52.432+00;2017-10-28 14:46:52.432+00
935;3;46;84.19999694824219;356318067855771;18.50899263;-33.82885132;6.19;1509201014770;2017-10-28 14:46:52.621+00;2017-10-28 14:46:52.621+00
936;3;47;60.599998474121094;356318067855771;18.50904205;-33.82882533;5.54;1509201015773;2017-10-28 14:46:52.81+00;2017-10-28 14:46:52.81+00
937;3;47;34.79999923706055;356318067855771;18.50907121;-33.82878187;5.44;1509201016772;2017-10-28 14:46:52.999+00;2017-10-28 14:46:52.999+00
938;3;47;26.299999237060547;356318067855771;18.5090987;-33.82872967;6.05;1509201017772;2017-10-28 14:46:53.188+00;2017-10-28 14:46:53.188+00
939;3;48;22.700000762939453;356318067855771;18.5091145;-33.82868294;5.91;1509201018771;2017-10-28 14:46:53.378+00;2017-10-28 14:46:53.378+00
940;3;48;26.299999237060547;356318067855771;18.50914988;-33.82860966;4.01;1509201020771;2017-10-28 14:46:53.569+00;2017-10-28 14:46:53.569+00
941;3;48;42;356318067855771;18.5091905;-33.82856314;3.04;1509201022771;2017-10-28 14:46:53.759+00;2017-10-28 14:46:53.759+00
942;3;49;78.9000015258789;356318067855771;18.5092469;-33.82853845;2.05;1509201025771;2017-10-28 14:46:53.968+00;2017-10-28 14:46:53.968+00
943;3;48;96.19999694824219;356318067855771;18.509305;-33.82854756;1.52;1509201028772;2017-10-28 14:46:54.157+00;2017-10-28 14:46:54.157+00
8564;32;11;77.9000015258789;358022066432461;18.50954121;-33.8284603;1.55;1509210697944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8565;14;52;135.8000030517578;358022066432461;18.50929612;-33.82852061;0.26;1509210700943;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8566;9;29;135.8000030517578;358022066432461;18.50945155;-33.82858827;0.58;1509210701944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8567;11;44;135.8000030517578;358022066432461;18.50932681;-33.82850267;0.41;1509210702944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8568;10;45;135.8000030517578;358022066432461;18.50934914;-33.8284459;0.26;1509210703942;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8569;5;49;-1;358022066432461;18.50936107;-33.82850351;0;1509210712944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8570;3;43;313.70001220703125;358022066432461;18.50930938;-33.82852844;0.2;1509210730947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8571;3;39;312.6000061035156;358022066432461;18.50925781;-33.82854251;0.88;1509210735944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8572;3;39;1.7999999523162842;358022066432461;18.50924256;-33.82846883;4.03;1509210741949;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8573;3;39;13.100000381469727;358022066432461;18.50925071;-33.82840349;3.62;1509210743942;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8574;3;39;19.600000381469727;358022066432461;18.50927601;-33.82835134;2.87;1509210745947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8575;3;39;3.799999952316284;358022066432461;18.50928943;-33.8282942;3.35;1509210747946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8576;3;40;324;358022066432461;18.50924794;-33.82823205;4.28;1509210749947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8577;3;41;305.3999938964844;358022066432461;18.50919745;-33.82820488;5.14;1509210750945;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8578;3;41;294.20001220703125;358022066432461;18.50913124;-33.82818099;6.33;1509210751943;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8579;3;41;304.3999938964844;358022066432461;18.50906577;-33.82814272;7.38;1509210752944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8580;3;42;318.70001220703125;358022066432461;18.50900522;-33.82808253;8.57;1509210753945;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8581;3;42;326.3999938964844;358022066432461;18.50894609;-33.82800736;9.77;1509210754947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8582;3;43;330.6000061035156;358022066432461;18.50889149;-33.82792415;10.36;1509210755946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8583;3;43;331.8999938964844;358022066432461;18.50883979;-33.82784538;10;1509210756947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8584;3;44;333.20001220703125;358022066432461;18.50878727;-33.82776049;10.54;1509210757948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8585;3;44;330.70001220703125;358022066432461;18.50873138;-33.82767622;10.6;1509210758948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8586;3;44;332.5;358022066432461;18.50867872;-33.82759071;10.6;1509210759946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8587;3;45;333.20001220703125;358022066432461;18.50862768;-33.82750848;10.18;1509210760944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8588;3;45;333.1000061035156;358022066432461;18.50857674;-33.82742919;9.65;1509210761946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8589;3;45;333;358022066432461;18.50852856;-33.82735428;9.16;1509210762950;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8590;3;45;333.20001220703125;358022066432461;18.50848228;-33.82728491;8.8;1509210763948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8591;3;47;332.8999938964844;358022066432461;18.5084384;-33.82721085;8.99;1509210764943;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8592;3;47;332.3999938964844;358022066432461;18.5083785;-33.82713502;5.33;1509210766950;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8593;3;47;333.1000061035156;358022066432461;18.50833395;-33.8270548;4.87;1509210768948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8594;3;47;332.5;358022066432461;18.50830637;-33.82701227;5.52;1509210769946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8595;3;47;332.3999938964844;358022066432461;18.50827374;-33.82695844;6.39;1509210770946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8596;3;47;332.29998779296875;358022066432461;18.50823867;-33.82689695;7.36;1509210771947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8597;3;48;332.8999938964844;358022066432461;18.50819602;-33.82683003;8.17;1509210772942;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8598;3;48;341.5;358022066432461;18.50816892;-33.82675545;8.56;1509210773943;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8599;3;47;355.8999938964844;358022066432461;18.5081617;-33.82667628;8.76;1509210774947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8600;3;47;9.699999809265137;358022066432461;18.50817776;-33.8265977;8.53;1509210775947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8601;3;47;15.600000381469727;358022066432461;18.50820497;-33.82652329;8.33;1509210776947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8602;3;46;16.799999237060547;358022066432461;18.50823403;-33.82645494;7.86;1509210777947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8603;3;46;17.200000762939453;358022066432461;18.5082601;-33.82639901;6.77;1509210778946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8604;3;46;17.799999237060547;358022066432461;18.50827842;-33.82635476;5.48;1509210779947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8605;3;45;17.799999237060547;358022066432461;18.50830786;-33.8262793;4.11;1509210781943;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8606;3;45;18;358022066432461;18.50832768;-33.82623327;5.03;1509210782947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8607;3;44;18.399999618530273;358022066432461;18.50835264;-33.8261757;6.65;1509210783947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8608;3;44;16.899999618530273;358022066432461;18.50837736;-33.82610169;8.1;1509210784950;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8609;3;44;16.899999618530273;358022066432461;18.50840772;-33.82602183;9.1;1509210785948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8610;3;44;16.200000762939453;358022066432461;18.50843551;-33.82594023;9.33;1509210786948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8611;3;44;17.600000381469727;358022066432461;18.50846914;-33.82584993;10.08;1509210787948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8612;3;44;17.799999237060547;358022066432461;18.50850666;-33.82575601;10.86;1509210788941;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8613;3;45;17.899999618530273;358022066432461;18.50854559;-33.8256576;11.24;1509210789945;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8614;3;45;18.200000762939453;358022066432461;18.50858279;-33.82555977;11.31;1509210790946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8615;3;45;17.5;358022066432461;18.50861945;-33.8254657;10.96;1509210791948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8616;3;45;16.5;358022066432461;18.50865318;-33.82537265;10.46;1509210792948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8617;3;45;16;358022066432461;18.50868497;-33.82528084;10.17;1509210793946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8618;3;45;16.700000762939453;358022066432461;18.50871479;-33.82519549;9.92;1509210794947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8619;3;45;17.5;358022066432461;18.50874767;-33.82511137;9.7;1509210795946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8620;3;44;17.700000762939453;358022066432461;18.50877945;-33.82503136;9.49;1509210796941;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8621;3;44;18.100000381469727;358022066432461;18.50880879;-33.82495181;9.3;1509210797944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8622;3;44;18;358022066432461;18.50883938;-33.8248715;8.99;1509210798947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8623;3;44;18.299999237060547;358022066432461;18.50886701;-33.82480077;8.11;1509210799948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8624;3;44;18;358022066432461;18.50888682;-33.82474914;6.47;1509210800948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8625;3;44;16.600000381469727;358022066432461;18.50891777;-33.82466774;4.82;1509210802947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8626;3;44;18.600000381469727;358022066432461;18.50893695;-33.82462294;5.2;1509210803947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8627;3;44;19.100000381469727;358022066432461;18.50895903;-33.82457031;6.27;1509210804944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8628;3;44;19.100000381469727;358022066432461;18.50898596;-33.82450735;7.04;1509210805947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8629;3;44;18.600000381469727;358022066432461;18.50900614;-33.8244483;6.65;1509210806947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8630;3;43;13.5;358022066432461;18.50902471;-33.82439877;6.11;1509210807960;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8631;3;43;359.70001220703125;358022066432461;18.50902478;-33.82434914;5.72;1509210808947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8632;3;43;339.6000061035156;358022066432461;18.50900159;-33.82430413;5.48;1509210809947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8633;3;43;314.20001220703125;358022066432461;18.50895246;-33.82426729;5.96;1509210810946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8634;3;42;290.3999938964844;358022066432461;18.50888503;-33.82425013;6.83;1509210811948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8635;3;42;282.1000061035156;358022066432461;18.50880145;-33.82423647;7.6;1509210812945;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8636;3;43;284.5;358022066432461;18.50871923;-33.82421859;7.86;1509210813944;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8637;3;43;284.70001220703125;358022066432461;18.50864237;-33.8242036;7.42;1509210814947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8638;3;44;285.20001220703125;358022066432461;18.50857254;-33.82419034;6.63;1509210815946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8639;3;44;285.20001220703125;358022066432461;18.50851202;-33.82418099;5.6;1509210816948;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8640;3;43;285.20001220703125;358022066432461;18.50843341;-33.82416896;3.08;1509210818953;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8641;3;45;320;358022066432461;18.50835509;-33.82411763;4.51;1509210822947;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
8642;3;45;344.29998779296875;358022066432461;18.50833928;-33.82406603;5.58;1509210823946;2017-10-28 18:28:27.31+00;2017-10-28 18:28:27.31+00
